"nutrient","country","iso3","npeople","ndeficient","pdeficient"
"Thiamin","Ireland","IRL",4867317,554736.792617194,0.113971782116758
"Thiamin","Isle of Man","IMN",0,0,NA
"Thiamin","Israel","ISR",8882802,3756956.47223385,0.422947226813549
"Thiamin","Italy","ITA",60421763,33929053.4735664,0.561536965969801
"Thiamin","Jamaica","JAM",2934853,1011922.4197123,0.344794924894806
"Thiamin","Japan","JPN",126529100,84158309.8626148,0.665130075710764
"Thiamin","Jordan","JOR",9965322,4936086.45705939,0.49532633838218
"Thiamin","Kazakhstan","KAZ",18276453,3577335.03165202,0.195734644553405
"Thiamin","Kenya","KEN",51392570,20945161.8977897,0.407552334856764
"Thiamin","Kiribati","KIR",115842,22095.8416393076,0.190741196105968
"Thiamin","Kosovo","XKX",0,0,NA
"Thiamin","Kuwait","KWT",4137314,364393.853886766,0.0880749814702886
"Thiamin","Kyrgyzstan","KGZ",6322801,2049558.75719354,0.324153608059709
"Thiamin","Laos","LAO",7061498,3090881.21114005,0.4377089976008
"Thiamin","Latvia","LVA",1927174,429305.10162824,0.222764058475384
"Thiamin","Lebanon","LBN",6859408,240639.300154819,0.0350816426366268
"Thiamin","Lesotho","LSO",2108327,770831.927534879,0.365613079723819
"Thiamin","Liberia","LBR",4818976,992105.623320098,0.205874779895168
"Thiamin","Libya","LBY",6678565,2587943.86716602,0.387499989468699
"Thiamin","Liechtenstein","LIE",0,0,NA
"Thiamin","Lithuania","LTU",2801542,402635.370697107,0.143719198461814
"Thiamin","Luxembourg","LUX",607949,103467.301349755,0.170190758352683
"Thiamin","Macao SAR China","MAC",631633,161026.830945588,0.254937330610636
"Thiamin","Madagascar","MDG",26262313,13181728.738579,0.501925658207601
"Thiamin","Malawi","MWI",18143215,2701898.2489341,0.148920588161145
"Thiamin","Malaysia","MYS",31528033,9255230.4126501,0.293555592657813
"Thiamin","Maldives","MDV",515704,44983.0982793695,0.0872265840082092
"Thiamin","Mali","MLI",19077755,3112966.06398621,0.163172556937973
"Thiamin","Malta","MLT",484628,108960.297302872,0.224832855928406
"Thiamin","Marshall Islands","MHL",0,0,NA
"Thiamin","Mauritania","MRT",4403312,1571571.53291622,0.356906694986914
"Thiamin","Mauritius","MUS",1265300,255856.630338273,0.202210250800816
"Thiamin","Mexico","MEX",126190782,34603042.330061,0.274212123751329
"Thiamin","Micronesia (Federated States of)","FSM",112640,23890.2953111263,0.21209424104338
"Thiamin","Moldova","MDA",2708212,691860.82388973,0.255467749160601
"Thiamin","Monaco","MCO",0,0,NA
"Thiamin","Mongolia","MNG",3170214,733769.568280807,0.231457424729311
"Thiamin","Montenegro","MNE",622227,110866.123657378,0.178176330595391
"Thiamin","Morocco","MAR",36029089,16317051.7627842,0.452885493795978
"Thiamin","Mozambique","MOZ",29496009,5498664.9555584,0.186420642723509
"Thiamin","Myanmar (Burma)","MMR",53708318,20581472.2552046,0.383208281726578
"Thiamin","Namibia","NAM",2448300,33440.2083670024,0.013658541995263
"Thiamin","Nauru","NRU",0,0,NA
"Thiamin","Nepal","NPL",28095712,17871037.2931521,0.636077038843227
"Thiamin","Netherlands","NLD",17231624,7303001.56455597,0.423813888032606
"Thiamin","New Caledonia","NCL",270650,102686.041795485,0.379405290210547
"Thiamin","New Zealand","NZL",4900600,1009483.9410812,0.20599190733404
"Thiamin","Nicaragua","NIC",6465502,1828899.74073112,0.282870493386456
"Thiamin","Niger","NER",22442831,6326352.26520985,0.28188744393298
"Thiamin","Nigeria","NGA",195874685,11867970.9802854,0.0605896110581386
"Thiamin","North Korea","PRK",25549606,8110118.64024622,0.317426368150109
"Thiamin","North Macedonia","MKD",2076217,696724.901637003,0.335574220631564
"Thiamin","Northern Mariana Islands","MNP",0,0,NA
"Thiamin","Norway","NOR",5311915,1317195.02293397,0.247969898414031
"Thiamin","Oman","OMN",4829476,441417.376892184,0.0914006771940028
"Thiamin","Pakistan","PAK",212228288,187344609.421412,0.882750415540326
"Thiamin","Palau","PLW",0,0,NA
"Thiamin","Palestinian Territories","PSE",4569089,137450.617006998,0.0300827182414259
"Thiamin","Panama","PAN",4176868,574115.133951937,0.137451107852088
"Thiamin","Papua New Guinea","PNG",8606324,3195113.96494197,0.37125188000614
"Thiamin","Paraguay","PRY",6956069,1390298.51526805,0.199868419256342
"Thiamin","Peru","PER",31989265,7239074.13604805,0.226296982317288
"Thiamin","Philippines","PHL",106651394,73287539.8699467,0.687169076008014
"Thiamin","Poland","POL",37974749,6389577.57435419,0.168258586102944
"Thiamin","Portugal","PRT",10283821,1426322.9871105,0.138695820076069
"Thiamin","Puerto Rico","PRI",3193356,362679.571946151,0.113573172532643
"Thiamin","Qatar","QAT",2781682,400758.840767365,0.144070688442232
"Thiamin","Romania","ROU",19473970,1715786.37444458,0.0881066559332575
"Thiamin","Russia","RUS",144477858,36577050.8034219,0.253167172532568
"Thiamin","Rwanda","RWA",12301969,1944287.67397812,0.158046868267845
"Thiamin","Saint Martin (French part)","MAF",0,0,NA
"Thiamin","Samoa","WSM",196128,67983.8696255828,0.346630106999423
"Thiamin","San Marino","SMR",0,0,NA
"Thiamin","Saudi Arabia","SAU",33702757,896084.647095187,0.0265878737189123
"Thiamin","Senegal","SEN",15854324,5591231.47693218,0.352662874615921
"Thiamin","Serbia","SRB",6982604,1174736.75462507,0.168237630921797
"Thiamin","Seychelles","SYC",96763,22915.4359987986,0.236820230860955
"Thiamin","Sierra Leone","SLE",7650149,1695026.4256888,0.221567766286487
"Thiamin","Singapore","SGP",5638677,2034737.98464083,0.360853793299532
"Thiamin","Sint Maarten","SXM",0,0,NA
"Thiamin","Slovakia","SVK",5446772,1840314.41006437,0.33787248852428
"Thiamin","Slovenia","SVN",2073893,607715.572088835,0.293031304936578
"Thiamin","Solomon Islands","SLB",652856,130775.703377984,0.200313244234538
"Thiamin","Somalia","SOM",15008225,6914249.79223377,0.460697370424135
"Thiamin","South Africa","ZAF",57792520,22433822.5548049,0.388178652787677
"Thiamin","South Korea","KOR",51585060,17372723.8117938,0.336778203064875
"Thiamin","South Sudan","SSD",10975924,2457960.05284353,0.223941059799934
"Thiamin","Spain","ESP",46797752,6820682.9874758,0.145748090367157
"Thiamin","Sri Lanka","LKA",21670001,21650444.8133149,0.999097545649164
"Thiamin","St. Kitts & Nevis","KNA",0,0,NA
"Thiamin","St. Lucia","LCA",181890,79820.6013895845,0.438839965856201
"Thiamin","St. Vincent & Grenadines","VCT",110210,28843.5350169377,0.261714318273639
"Thiamin","Sudan","SDN",41801532,11666906.8066496,0.279102373727584
"Thiamin","Suriname","SUR",575987,135970.193658683,0.236064691839716
"Thiamin","Sweden","SWE",10175214,1413501.38413668,0.138916133276085
"Thiamin","Switzerland","CHE",8514327,3611399.53438125,0.424155606706349
"Thiamin","Syria","SYR",16945062,1331974.08953199,0.0786054420769894
"Thiamin","São Tomé & Príncipe","STP",211032,41446.7580288706,0.196400347003633
"Thiamin","Taiwan","TWN",0,0,NA
"Thiamin","Tajikistan","TJK",9100847,4607126.64922536,0.506230535380428
"Thiamin","Tanzania","TZA",56313444,10474969.711598,0.186011882199888
"Thiamin","Thailand","THA",69428454,7900653.57456023,0.113795614324931
"Thiamin","Timor-Leste","TLS",1267975,443110.455506613,0.349463085239546
"Thiamin","Togo","TGO",7889095,1619697.45304777,0.205308397610597
"Thiamin","Tonga","TON",103199,22153.8512196191,0.214671181112405
"Thiamin","Trinidad & Tobago","TTO",1389841,579813.375986317,0.417179645719415
"Thiamin","Tunisia","TUN",11565203,4453511.50082805,0.385078541278355
"Thiamin","Turkey","TUR",82340090,37462065.2513807,0.454967504302955
"Thiamin","Turkmenistan","TKM",5850902,1288713.20807277,0.220258894794814
"Thiamin","Turks & Caicos Islands","TCA",0,0,NA
"Thiamin","Tuvalu","TUV",0,0,NA
"Thiamin","U.S. Virgin Islands","VIR",106999,9129.19688931098,0.0853203944832286
"Thiamin","Uganda","UGA",42729032,8440951.12638116,0.197546041445104
"Thiamin","Ukraine","UKR",44622519,13478728.4275865,0.302061128095134
"Thiamin","United Arab Emirates","ARE",9630966,105788.372254705,0.0109841912280351
"Thiamin","United Kingdom","GBR",66460344,18613679.4246906,0.280071969303839
"Thiamin","United States","USA",326838198,28041696.1939103,0.0857968755350631
"Thiamin","Uruguay","URY",3449290,571400.549555165,0.165657439518036
"Thiamin","Uzbekistan","UZB",32956102,15737096.634797,0.477516929483863
"Thiamin","Vanuatu","VUT",292675,99485.8549223674,0.339919210463372
"Thiamin","Venezuela","VEN",28887117,10819130.0088024,0.374531318192894
"Thiamin","Vietnam","VNM",95545959,43513217.0232008,0.455416612890984
"Thiamin","Yemen","YEM",28498683,8051865.85768567,0.28253466511718
"Thiamin","Zambia","ZMB",17351714,3472086.47344222,0.200100489982847
"Thiamin","Zimbabwe","ZWE",14438812,4990207.50768794,0.345610671271843
"Vitamin A (RAE)","Afghanistan","AFG",37171922,31949411.4803738,0.859503887917708
"Vitamin A (RAE)","Albania","ALB",2866376,184.965129734611,6.45292626419601e-05
"Vitamin A (RAE)","Algeria","DZA",42228415,25484934.7192324,0.603502042859823
"Vitamin A (RAE)","American Samoa","ASM",0,0,NA
"Vitamin A (RAE)","Andorra","AND",0,0,NA
"Vitamin A (RAE)","Angola","AGO",30809787,1276607.7227975,0.0414351362700917
"Vitamin A (RAE)","Antigua & Barbuda","ATG",96282,36862.0235440509,0.38285477601266
"Vitamin A (RAE)","Argentina","ARG",44494503,14263751.3644731,0.32057333833964
"Vitamin A (RAE)","Armenia","ARM",2951741,187077.966183457,0.0633788554563076
"Vitamin A (RAE)","Aruba","ABW",105846,1039.17927777283,0.00981784174907728
"Vitamin A (RAE)","Australia","AUS",24982690,5313272.47925406,0.212678157526434
"Vitamin A (RAE)","Austria","AUT",8840522,1388746.05429969,0.15708869389157
"Vitamin A (RAE)","Azerbaijan","AZE",9939771,5569083.5385967,0.560282881627424
"Vitamin A (RAE)","Bahamas","BHS",385635,22816.283455932,0.0591654892733595
"Vitamin A (RAE)","Bahrain","BHR",1569440,115930.664779149,0.0738675354133633
"Vitamin A (RAE)","Bangladesh","BGD",161376713,131498120.267352,0.8148518941971
"Vitamin A (RAE)","Barbados","BRB",286640,21995.8258604427,0.0767367633981394
"Vitamin A (RAE)","Belarus","BLR",9438786,1725830.60393134,0.182844552671428
"Vitamin A (RAE)","Belgium","BEL",11427053,418255.823988774,0.0366022476651481
"Vitamin A (RAE)","Belize","BLZ",383071,166344.229273442,0.434238637937725
"Vitamin A (RAE)","Benin","BEN",11485035,184020.788270278,0.0160226580302348
"Vitamin A (RAE)","Bermuda","BMU",0,0,NA
"Vitamin A (RAE)","Bhutan","BTN",754396,277811.910165793,0.368257400842254
"Vitamin A (RAE)","Bolivia","BOL",11353140,3483950.37220773,0.306871083436629
"Vitamin A (RAE)","Bosnia & Herzegovina","BIH",3323929,363555.546272917,0.109375244258502
"Vitamin A (RAE)","Botswana","BWA",2254067,525052.535926579,0.23293563852653
"Vitamin A (RAE)","Brazil","BRA",209469320,119140398.279663,0.568772545209309
"Vitamin A (RAE)","British Virgin Islands","VGB",0,0,NA
"Vitamin A (RAE)","Brunei","BRN",428960,235107.822067122,0.548087985050172
"Vitamin A (RAE)","Bulgaria","BGR",7025037,1132462.81027638,0.161203821456937
"Vitamin A (RAE)","Burkina Faso","BFA",19751466,5565888.99316575,0.2817962470819
"Vitamin A (RAE)","Burundi","BDI",11175379,1226406.07641081,0.109741788301838
"Vitamin A (RAE)","Cambodia","KHM",16249795,465.699637837269,2.86588007933188e-05
"Vitamin A (RAE)","Cameroon","CMR",25216261,17960.4827344224,0.000712257964589689
"Vitamin A (RAE)","Canada","CAN",37065084,9247948.02414892,0.249505654004424
"Vitamin A (RAE)","Cape Verde","CPV",543764,17976.5451682845,0.0330594617670248
"Vitamin A (RAE)","Cayman Islands","CYM",0,0,NA
"Vitamin A (RAE)","Central African Republic","CAF",4666375,116652.118747082,0.0249984449914725
"Vitamin A (RAE)","Chad","TCD",15477727,821.066254514345,5.3048245037165e-05
"Vitamin A (RAE)","Channel Islands","CHI",170496,158860.323748971,0.931753963430058
"Vitamin A (RAE)","Chile","CHL",18729166,13784995.8027899,0.736017599651254
"Vitamin A (RAE)","China","CHN",1402760001,828241399.729049,0.590436995023106
"Vitamin A (RAE)","Colombia","COL",49661056,21764470.8124936,0.438260330438675
"Vitamin A (RAE)","Comoros","COM",832322,98693.3336977986,0.11857590415464
"Vitamin A (RAE)","Congo - Brazzaville","COG",5244363,456611.297663349,0.0870670656595184
"Vitamin A (RAE)","Congo - Kinshasa","COD",84068092,2637.51825839542,3.13735948520804e-05
"Vitamin A (RAE)","Costa Rica","CRI",4999443,640466.355418708,0.12810754226395
"Vitamin A (RAE)","Croatia","HRV",4087846,531048.435655008,0.129909109994605
"Vitamin A (RAE)","Cuba","CUB",11338146,378469.089196053,0.0333801566143224
"Vitamin A (RAE)","Curaçao","CUW",159336,1574.78749966069,0.00988343814116512
"Vitamin A (RAE)","Cyprus","CYP",1189262,321419.877662012,0.27026834933094
"Vitamin A (RAE)","Czechia","CZE",10629927,30543.4333118077,0.00287334365624597
"Vitamin A (RAE)","Côte d’Ivoire","CIV",25069226,40732.969135904,0.00162481957504009
"Vitamin A (RAE)","Denmark","DNK",5793635,1680667.82931982,0.290088662699638
"Vitamin A (RAE)","Djibouti","DJI",958923,10.7587435249523,1.12196115068179e-05
"Vitamin A (RAE)","Dominica","DMA",0,0,NA
"Vitamin A (RAE)","Dominican Republic","DOM",10627147,813024.57496626,0.0765045006873679
"Vitamin A (RAE)","Ecuador","ECU",17084359,12135014.4357444,0.710299662735041
"Vitamin A (RAE)","Egypt","EGY",98423602,46919122.6912035,0.476706010934283
"Vitamin A (RAE)","El Salvador","SLV",6420740,1967688.86915431,0.30645826947584
"Vitamin A (RAE)","Equatorial Guinea","GNQ",1308966,142180.335744542,0.108620342884797
"Vitamin A (RAE)","Eritrea","ERI",0,0,NA
"Vitamin A (RAE)","Estonia","EST",1321977,16544.8579962478,0.0125152389158418
"Vitamin A (RAE)","Eswatini","SWZ",1136274,159447.618748641,0.140324973332701
"Vitamin A (RAE)","Ethiopia","ETH",109224410,29885785.358188,0.273618189910003
"Vitamin A (RAE)","Faroe Islands","FRO",0,0,NA
"Vitamin A (RAE)","Fiji","FJI",883490,463826.266657948,0.524993227606366
"Vitamin A (RAE)","Finland","FIN",5515524,1260854.93450262,0.228601114690575
"Vitamin A (RAE)","France","FRA",67101930,22834560.1032707,0.34029662191938
"Vitamin A (RAE)","French Polynesia","PYF",277673,66046.6203636495,0.237857553178197
"Vitamin A (RAE)","Gabon","GAB",2119275,215.19348907892,0.000101541087909271
"Vitamin A (RAE)","Gambia","GMB",2280092,136107.587225109,0.0596939014851634
"Vitamin A (RAE)","Georgia","GEO",3726547,1271153.60981922,0.341107628541709
"Vitamin A (RAE)","Germany","DEU",82905784,6587767.76396767,0.079460894597748
"Vitamin A (RAE)","Ghana","GHA",29767108,2112.896119992,7.09809001261392e-05
"Vitamin A (RAE)","Gibraltar","GIB",0,0,NA
"Vitamin A (RAE)","Greece","GRC",10732879,1834982.28522381,0.170968319425181
"Vitamin A (RAE)","Greenland","GRL",0,0,NA
"Vitamin A (RAE)","Grenada","GRD",111449,32045.6069155383,0.287536065065979
"Vitamin A (RAE)","Guam","GUM",165770,24448.7546137973,0.147486002375564
"Vitamin A (RAE)","Guatemala","GTM",16346951,351660.206001334,0.0215122811588127
"Vitamin A (RAE)","Guinea","GIN",12414292,665433.049607066,0.0536021747842782
"Vitamin A (RAE)","Guinea-Bissau","GNB",1874304,190786.810911896,0.101790750546281
"Vitamin A (RAE)","Guyana","GUY",779007,3550.70621580371,0.00455799012820644
"Vitamin A (RAE)","Haiti","HTI",11123183,795.880900240984,7.15515424173984e-05
"Vitamin A (RAE)","Honduras","HND",9587523,135149.7957728,0.0140964246732759
"Vitamin A (RAE)","Hong Kong SAR China","HKG",7450999,4444299.77311908,0.596470322049309
"Vitamin A (RAE)","Hungary","HUN",9775563,19928.865032937,0.00203864115375626
"Vitamin A (RAE)","Iceland","ISL",352721,2321.36595960107,0.00658130919225415
"Vitamin A (RAE)","India","IND",1352642283,1045187052.14055,0.77270026619488
"Vitamin A (RAE)","Indonesia","IDN",267670549,151494269.328743,0.565972871855778
"Vitamin A (RAE)","Iran","IRN",81800204,20074712.7919797,0.245411524792526
"Vitamin A (RAE)","Iraq","IRQ",38433604,28685771.997763,0.74637215905547
"Vitamin A (RAE)","Ireland","IRL",4867317,1855672.80758915,0.38125168498151
"Vitamin A (RAE)","Isle of Man","IMN",0,0,NA
"Vitamin A (RAE)","Israel","ISR",8882802,508467.097768613,0.0572417462157339
"Vitamin A (RAE)","Italy","ITA",60421763,21629057.7481881,0.357968001499527
"Vitamin A (RAE)","Jamaica","JAM",2934853,778743.468749799,0.265343262081542
"Vitamin A (RAE)","Japan","JPN",126529100,78445063.7952848,0.619976462294324
"Vitamin A (RAE)","Jordan","JOR",9965322,6103623.91596148,0.612486371836402
"Vitamin A (RAE)","Kazakhstan","KAZ",18276453,1426554.79295051,0.0780542478866391
"Vitamin A (RAE)","Kenya","KEN",51392570,27060006.1430619,0.526535375503928
"Vitamin A (RAE)","Kiribati","KIR",115842,15039.4910507545,0.129827619091129
"Vitamin A (RAE)","Kosovo","XKX",0,0,NA
"Vitamin A (RAE)","Kuwait","KWT",4137314,451298.221567793,0.10908000252526
"Vitamin A (RAE)","Kyrgyzstan","KGZ",6322801,721570.463060353,0.114121963202757
"Vitamin A (RAE)","Laos","LAO",7061498,4300938.45151975,0.609068847929964
"Vitamin A (RAE)","Latvia","LVA",1927174,73403.7561789271,0.0380888057741165
"Vitamin A (RAE)","Lebanon","LBN",6859408,3471185.57219072,0.506047398287246
"Vitamin A (RAE)","Lesotho","LSO",2108327,1502002.36418496,0.71241432860508
"Vitamin A (RAE)","Liberia","LBR",4818976,1041.59703966138,0.000216144890462492
"Vitamin A (RAE)","Libya","LBY",6678565,189390.63871015,0.0283579838947663
"Vitamin A (RAE)","Liechtenstein","LIE",0,0,NA
"Vitamin A (RAE)","Lithuania","LTU",2801542,39094.7145807956,0.0139547130047651
"Vitamin A (RAE)","Luxembourg","LUX",607949,111086.95864632,0.182724140752465
"Vitamin A (RAE)","Macao SAR China","MAC",631633,370447.207597272,0.586491218155593
"Vitamin A (RAE)","Madagascar","MDG",26262313,446980.646259097,0.0170198506985693
"Vitamin A (RAE)","Malawi","MWI",18143215,5395837.80082281,0.297402516633508
"Vitamin A (RAE)","Malaysia","MYS",31528033,14823817.4794073,0.470178950884989
"Vitamin A (RAE)","Maldives","MDV",515704,63509.6490794045,0.123151360236501
"Vitamin A (RAE)","Mali","MLI",19077755,796826.705313426,0.0417673203850991
"Vitamin A (RAE)","Malta","MLT",484628,258032.908666792,0.532434998941026
"Vitamin A (RAE)","Marshall Islands","MHL",0,0,NA
"Vitamin A (RAE)","Mauritania","MRT",4403312,503659.58708629,0.114381989531128
"Vitamin A (RAE)","Mauritius","MUS",1265300,83028.3123887334,0.0656194676272294
"Vitamin A (RAE)","Mexico","MEX",126190782,47240542.672206,0.374358110184355
"Vitamin A (RAE)","Micronesia (Federated States of)","FSM",112640,16713.0261571453,0.148375587332611
"Vitamin A (RAE)","Moldova","MDA",2708212,1185296.75942707,0.437667641760347
"Vitamin A (RAE)","Monaco","MCO",0,0,NA
"Vitamin A (RAE)","Mongolia","MNG",3170214,92276.1404284604,0.029107227596768
"Vitamin A (RAE)","Montenegro","MNE",622227,4993.42649862618,0.00802508810872266
"Vitamin A (RAE)","Morocco","MAR",36029089,1569996.97717569,0.0435758166734577
"Vitamin A (RAE)","Mozambique","MOZ",29496009,6409.82411596417,0.000217311573100082
"Vitamin A (RAE)","Myanmar (Burma)","MMR",53708318,20656428.3473083,0.384603895942307
"Vitamin A (RAE)","Namibia","NAM",2448300,571933.564402505,0.233604364008702
"Vitamin A (RAE)","Nauru","NRU",0,0,NA
"Vitamin A (RAE)","Nepal","NPL",28095712,19341500.8102199,0.688414687985835
"Vitamin A (RAE)","Netherlands","NLD",17231624,6638467.13006698,0.385249070549995
"Vitamin A (RAE)","New Caledonia","NCL",270650,46093.8137000964,0.170307828191747
"Vitamin A (RAE)","New Zealand","NZL",4900600,350795.474192651,0.0715821479395688
"Vitamin A (RAE)","Nicaragua","NIC",6465502,1763763.42551083,0.272796052883571
"Vitamin A (RAE)","Niger","NER",22442831,18906571.9036229,0.842432574732789
"Vitamin A (RAE)","Nigeria","NGA",195874685,8965.8834851004,4.57735693874908e-05
"Vitamin A (RAE)","North Korea","PRK",25549606,13941836.9468195,0.545677179789759
"Vitamin A (RAE)","North Macedonia","MKD",2076217,38481.601300752,0.0185344794406134
"Vitamin A (RAE)","Northern Mariana Islands","MNP",0,0,NA
"Vitamin A (RAE)","Norway","NOR",5311915,801248.346837636,0.150839828355242
"Vitamin A (RAE)","Oman","OMN",4829476,514489.80930635,0.106531186676639
"Vitamin A (RAE)","Pakistan","PAK",212228288,183120018.141448,0.862844533436786
"Vitamin A (RAE)","Palau","PLW",0,0,NA
"Vitamin A (RAE)","Palestinian Territories","PSE",4569089,156717.273065891,0.0342994573022961
"Vitamin A (RAE)","Panama","PAN",4176868,857049.813429091,0.205189585457115
"Vitamin A (RAE)","Papua New Guinea","PNG",8606324,8605124.72237843,0.999860651583467
"Vitamin A (RAE)","Paraguay","PRY",6956069,1052962.94162718,0.151373274420823
"Vitamin A (RAE)","Peru","PER",31989265,189943.792154039,0.00593773542949608
"Vitamin A (RAE)","Philippines","PHL",106651394,65266203.4258865,0.611958278068888
"Vitamin A (RAE)","Poland","POL",37974749,1127265.73974734,0.0296846133136348
"Vitamin A (RAE)","Portugal","PRT",10283821,1010105.6819693,0.0982227988963736
"Vitamin A (RAE)","Puerto Rico","PRI",3193356,111491.431765453,0.0349135617092027
"Vitamin A (RAE)","Qatar","QAT",2781682,258210.965055022,0.0928254793520688
"Vitamin A (RAE)","Romania","ROU",19473970,236075.262974981,0.0121226058669589
"Vitamin A (RAE)","Russia","RUS",144477858,5158745.86997086,0.0357061347765196
"Vitamin A (RAE)","Rwanda","RWA",12301969,204272.089095396,0.0166048287957315
"Vitamin A (RAE)","Saint Martin (French part)","MAF",0,0,NA
"Vitamin A (RAE)","Samoa","WSM",196128,43890.9743107848,0.223787395531412
"Vitamin A (RAE)","San Marino","SMR",0,0,NA
"Vitamin A (RAE)","Saudi Arabia","SAU",33702757,17100487.3383478,0.507391348973254
"Vitamin A (RAE)","Senegal","SEN",15854324,157.242055874715,9.9179287539926e-06
"Vitamin A (RAE)","Serbia","SRB",6982604,2720544.12995333,0.389617416361192
"Vitamin A (RAE)","Seychelles","SYC",96763,12686.532077421,0.131109329779161
"Vitamin A (RAE)","Sierra Leone","SLE",7650149,2202.13338804466,0.000287854967013669
"Vitamin A (RAE)","Singapore","SGP",5638677,1446486.53158874,0.256529418441371
"Vitamin A (RAE)","Sint Maarten","SXM",0,0,NA
"Vitamin A (RAE)","Slovakia","SVK",5446772,46.1289264859532,8.46903936605997e-06
"Vitamin A (RAE)","Slovenia","SVN",2073893,12382.3610259596,0.00597058817690189
"Vitamin A (RAE)","Solomon Islands","SLB",652856,1806.61355398674,0.00276724661178996
"Vitamin A (RAE)","Somalia","SOM",15008225,3844214.30388835,0.256140503216626
"Vitamin A (RAE)","South Africa","ZAF",57792520,34023983.4112764,0.588726420153965
"Vitamin A (RAE)","South Korea","KOR",51585060,29062490.6994797,0.563389684910315
"Vitamin A (RAE)","South Sudan","SSD",10975924,1226909.07776491,0.111781848868934
"Vitamin A (RAE)","Spain","ESP",46797752,11639865.1007561,0.248727013655616
"Vitamin A (RAE)","Sri Lanka","LKA",21670001,62837.3519123925,0.00289973922531856
"Vitamin A (RAE)","St. Kitts & Nevis","KNA",0,0,NA
"Vitamin A (RAE)","St. Lucia","LCA",181890,112625.985436223,0.619198336556288
"Vitamin A (RAE)","St. Vincent & Grenadines","VCT",110210,1971.68673781946,0.0178902707360445
"Vitamin A (RAE)","Sudan","SDN",41801532,4984996.92367885,0.11925392886746
"Vitamin A (RAE)","Suriname","SUR",575987,45895.2550881687,0.0796810606631203
"Vitamin A (RAE)","Sweden","SWE",10175214,1303534.58940595,0.12810881318132
"Vitamin A (RAE)","Switzerland","CHE",8514327,5322369.67700364,0.625107501391906
"Vitamin A (RAE)","Syria","SYR",16945062,655304.167816002,0.0386722791463378
"Vitamin A (RAE)","São Tomé & Príncipe","STP",211032,12429.6464047295,0.0588993441977023
"Vitamin A (RAE)","Taiwan","TWN",0,0,NA
"Vitamin A (RAE)","Tajikistan","TJK",9100847,2290340.36574117,0.251662330521672
"Vitamin A (RAE)","Tanzania","TZA",56313444,5105538.28906134,0.0906628670954903
"Vitamin A (RAE)","Thailand","THA",69428454,51163376.589981,0.736922308395072
"Vitamin A (RAE)","Timor-Leste","TLS",1267975,733946.058478553,0.578833225007239
"Vitamin A (RAE)","Togo","TGO",7889095,93.3644082837073,1.18346157935362e-05
"Vitamin A (RAE)","Tonga","TON",103199,644.078570030254,0.00624113189110606
"Vitamin A (RAE)","Trinidad & Tobago","TTO",1389841,550873.978513264,0.396357553499475
"Vitamin A (RAE)","Tunisia","TUN",11565203,5514155.81803587,0.476788502375261
"Vitamin A (RAE)","Turkey","TUR",82340090,8410702.32516119,0.102145896672705
"Vitamin A (RAE)","Turkmenistan","TKM",5850902,650057.73821977,0.111103850008045
"Vitamin A (RAE)","Turks & Caicos Islands","TCA",0,0,NA
"Vitamin A (RAE)","Tuvalu","TUV",0,0,NA
"Vitamin A (RAE)","U.S. Virgin Islands","VIR",106999,25609.2126899017,0.239340673182943
"Vitamin A (RAE)","Uganda","UGA",42729032,3860172.84571957,0.0903407511248925
"Vitamin A (RAE)","Ukraine","UKR",44622519,3612781.97389834,0.0809632009770301
"Vitamin A (RAE)","United Arab Emirates","ARE",9630966,8348560.99318448,0.86684565111999
"Vitamin A (RAE)","United Kingdom","GBR",66460344,61667287.5652593,0.927880956578547
"Vitamin A (RAE)","United States","USA",326838198,81355522.4813879,0.248916812597859
"Vitamin A (RAE)","Uruguay","URY",3449290,629240.726990501,0.182426159293797
"Vitamin A (RAE)","Uzbekistan","UZB",32956102,15817532.3859591,0.479957623203106
"Vitamin A (RAE)","Vanuatu","VUT",292675,46702.5763838726,0.159571457705211
"Vitamin A (RAE)","Venezuela","VEN",28887117,225085.643611075,0.00779190403843607
"Vitamin A (RAE)","Vietnam","VNM",95545959,52725271.033444,0.551831512135893
"Vitamin A (RAE)","Yemen","YEM",28498683,24954116.1438687,0.875623485614009
"Vitamin A (RAE)","Zambia","ZMB",17351714,1565.74365485622,9.02356767092994e-05
"Vitamin A (RAE)","Zimbabwe","ZWE",14438812,5127071.22176194,0.35508954765544
"Vitamin B12","Afghanistan","AFG",37171922,20197324.2869379,0.543348936515521
"Vitamin B12","Albania","ALB",2866376,166746.58048189,0.0581733102990988
"Vitamin B12","Algeria","DZA",42228415,8516924.2289383,0.201687044823688
"Vitamin B12","American Samoa","ASM",0,0,NA
"Vitamin B12","Andorra","AND",0,0,NA
"Vitamin B12","Angola","AGO",30809787,7073591.47381693,0.229589106663312
"Vitamin B12","Antigua & Barbuda","ATG",96282,40843.7479985655,0.424209592640011
"Vitamin B12","Argentina","ARG",44494503,7749323.56627801,0.174163616711889
"Vitamin B12","Armenia","ARM",2951741,314157.669491885,0.106431312737766
"Vitamin B12","Aruba","ABW",105846,17334.8129827752,0.163773907212131
"Vitamin B12","Australia","AUS",24982690,506691.88306019,0.0202817183842168
"Vitamin B12","Austria","AUT",8840522,246734.063700798,0.0279094451324026
"Vitamin B12","Azerbaijan","AZE",9939771,2627176.01317765,0.264309511072001
